delete_code	word	freq	why
boyueshi	博乐市	4495	乐:le->yue del-wrong
zhuandu	传毒	4495	传:chuan->zhuan del-wrong
daifengxian	大丰县	4495	大:da->dai del-wrong
dailizhen	大沥镇	4495	大:da->dai del-wrong
daimiu	大谬	4495	大:da->dai del-wrong
daipengniao	大鹏鸟	4495	大:da->dai del-wrong
daishipai	大石牌	4495	大:da->dai del-wrong
daitengxia	大藤峡	4495	大:da->dai del-wrong
duomopingfangmi	多万平方米	4495	万:wan->mo del-wrong
ehaozhuanlai	噩耗传来	4495	传:chuan->zhuan del-wrong
kuaizhanye	会展业	4495	会:hui->kuai del-wrong
yuepingjia	乐评家	4495	乐:le->yue del-wrong
moduokou	万多口	4495	万:wan->mo del-wrong
mofumodi	万夫莫敌	4495	万:wan->mo del-wrong
sanpuyouhuo	三浦友和	4495	和:he->huo del-wrong
shalayan	沙落雁	4495	落:luo->la del-wrong
shijue	十角	4495	角:jiao->jue del-wrong
shiyue	室乐	4495	乐:le->yue del-wrong
shisansimo	十三四万	4495	万:wan->mo del-wrong
tanhuakuai	谈话会	4495	会:hui->kuai del-wrong
yongyoushuai	拥有率	4495	率:lv->shuai del-wrong
aokamoge	奥卡万戈	4487	万:wan->mo del-wrong
jiantaokuai	检讨会	4487	会:hui->kuai del-wrong
kaiselin	凯塞琳	4487	塞:sai->se del-wrong
lejianji	肋间肌	4487	肋:le->lei REVERSED del-prim
pogongchan	剖宫产	4487	剖:pou->po del-wrong
seerji	塞尔吉	4487	塞:sai->se del-wrong
yanshikuai	演示会	4487	会:hui->kuai del-wrong
daimingdafang	大鸣大放	4480	大:da->dai del-wrong
daimingdaifang	大鸣大放	4480	大:da->dai del-wrong
damingdaifang	大鸣大放	4480	大:da->dai del-wrong
daixiongdian	大雄殿	4480	大:da->dai del-wrong
daiyuhai	大玉海	4480	大:da->dai del-wrong
jiandingkuai	鉴定会	4480	会:hui->kuai del-wrong
jueliang	角梁	4480	角:jiao->jue del-wrong
jueweiyi	角位移	4480	角:jiao->jue del-wrong
jingshelishikuai	经社理事会	4480	会:hui->kuai del-wrong
kuohangxing	适航性	4480	适:shi->kuo del-wrong
yuepingxian	乐平县	4480	乐:le->yue del-wrong
lijiachengjijinkuai	李嘉诚基金会	4480	会:hui->kuai del-wrong
masazhuse	麻萨诸塞	4480	塞:sai->se del-wrong
moduozhong	万多种	4480	万:wan->mo del-wrong
moyici	万亿次	4480	万:wan->mo del-wrong
moyujuan	万余卷	4480	万:wan->mo del-wrong
qianyumo	千余万	4480	万:wan->mo del-wrong
seweilu	塞维鲁	4480	塞:sai->se del-wrong
sanmoerqian	三万二千	4480	万:wan->mo del-wrong
tangshandaixiong	唐山大兄	4480	大:da->dai del-wrong
weiyenaaiyueyuetuan	维也纳爱乐乐团	4480	乐:le->yue del-wrong
wudailei	五大类	4480	大:da->dai del-wrong
xiaohaoshuai	消耗率	4480	率:lv->shuai del-wrong
zhonggongbadai	中共八大	4480	大:da->dai del-wrong
zhonggongshisandai	中共十三大	4480	大:da->dai del-wrong
zhongguoaoweikuai	中国奥委会	4480	会:hui->kuai del-wrong
abaohuo	阿宝和	4422	和:he->huo del-wrong
bayuezhi	芭乐汁	4422	乐:le->yue del-wrong
baoshuai	暴率	4422	率:lv->shuai del-wrong
baoyoupianxian	抱有偏见	4422	见:jian->xian del-wrong
benbingpi	苯并芘	4422	芘:pi->bi REVERSED del-prim
bukexianguang	不可见光	4422	见:jian->xian del-wrong
zhangbeixia	长臂虾	4422	臂:bi->bei del-wrong
changxianzi	常见字	4422	见:jian->xian del-wrong
zhuanyinrumi	传音入密	4422	传:chuan->zhuan del-wrong
chumiaoshuai	出苗率	4422	率:lv->shuai del-wrong
daibenniao	大笨鸟	4422	大:da->dai del-wrong
daibianlian	大变脸	4422	大:da->dai del-wrong
daigangyoutian	大港油田	4422	大:da->dai del-wrong
dailiju	大丽菊	4422	大:da->dai del-wrong
daitangshijia	大唐世家	4422	大:da->dai del-wrong
daiwaxian	大洼县	4422	大:da->dai del-wrong
dayadaisu	大雅大俗	4422	大:da->dai del-wrong
daizhongxiaoxuesheng	大中小学生	4422	大:da->dai del-wrong
dinghuokuai	定货会	4422	会:hui->kuai del-wrong
eryidai	二医大	4422	大:da->dai del-wrong
feiyeshi	飞也似	4422	似:shi->si REVERSED del-prim
guangjueduan	广角端	4422	角:jiao->jue del-wrong
hadaixian	哈大线	4422	大:da->dai del-wrong
haoxiazhuan	豪侠传	4422	传:chuan->zhuan del-wrong
huotianxian	和田县	4422	和:he->huo del-wrong
huoxiaokong	和小孔	4422	和:he->huo del-wrong
huoxiaoning	和小宁	4422	和:he->huo del-wrong
jianbei	肩臂	4422	臂:bi->bei del-wrong
jianshangkuai	鉴赏会	4422	会:hui->kuai del-wrong
jinjueyin	金角银	4422	角:jiao->jue del-wrong
jiuyunkuai	九运会	4422	会:hui->kuai del-wrong
kongkonglala	空空落落	4422	落:luo->la del-wrong
kongkonglaluo	空空落落	4422	落:luo->la del-wrong
kongkongluola	空空落落	4422	落:luo->la del-wrong
lanqiakuai	兰洽会	4422	会:hui->kuai del-wrong
laxu	落絮	4422	落:luo->la del-wrong
lebagu	肋巴骨	4422	肋:le->lei REVERSED del-prim
liangmobaqianduo	两万八千多	4422	万:wan->mo del-wrong
liangmoduoge	两万多个	4422	万:wan->mo del-wrong
liangmosanqian	两万三千	4422	万:wan->mo del-wrong
linghuchongdai	令狐冲大	4422	大:da->dai del-wrong
liumoge	六万个	4422	万:wan->mo del-wrong
louxian	陋见	4422	见:jian->xian del-wrong
madao	抹刀	4422	抹:mo->ma del-wrong
malaimaqu	抹来抹去	4422	抹:mo->ma del-wrong
malaimoqu	抹来抹去	4422	抹:mo->ma del-wrong
molaimaqu	抹来抹去	4422	抹:mo->ma del-wrong
mobolinqu	万柏林区	4422	万:wan->mo del-wrong
mofu	万副	4422	万:wan->mo del-wrong
moyang	万样	4422	万:wan->mo del-wrong
nuohuonuode	诺和诺德	4422	和:he->huo del-wrong
piaoxian	瞟见	4422	见:jian->xian del-wrong
sanmoliangmo	三万两万	4422	万:wan->mo del-wrong
sanmoliangwan	三万两万	4422	万:wan->mo del-wrong
sanwanliangmo	三万两万	4422	万:wan->mo del-wrong
shangzhuanwanbi	上传完毕	4422	传:chuan->zhuan del-wrong
shanxinlong	山寻龙	4422	寻:xun->xin del-wrong
shaoman	烧埋	4422	埋:mai->man del-wrong
shijimoge	十几万个	4422	万:wan->mo del-wrong
shuochangyue	说唱乐	4422	乐:le->yue del-wrong
tangse	塘塞	4422	塞:sai->se del-wrong
taxin	踏寻	4422	寻:xun->xin del-wrong
tuolasuan	脱落酸	4422	落:luo->la del-wrong
wujuefeng	五角枫	4422	角:jiao->jue del-wrong
wuyanxianren	无颜见人	4422	见:jian->xian del-wrong
xiadizhuanzhong	下底传中	4422	传:chuan->zhuan del-wrong
xinshenlingkuai	心神领会	4422	会:hui->kuai del-wrong
xiubokuai	休博会	4422	会:hui->kuai del-wrong
xuhuo	煦和	4422	和:he->huo del-wrong
yanhuowankuai	焰火晚会	4422	会:hui->kuai del-wrong
yibaimoliang	一百万两	4422	万:wan->mo del-wrong
yimaikuai	义卖会	4422	会:hui->kuai del-wrong
yimodao	一万刀	4422	万:wan->mo del-wrong
yimoduoliang	一万多两	4422	万:wan->mo del-wrong
yimoduozhi	一万多只	4422	万:wan->mo del-wrong
youxiushuai	优秀率	4422	率:lv->shuai del-wrong
yunla	殒落	4422	落:luo->la del-wrong
zhaoxinchu	找寻出	4422	寻:xun->xin del-wrong
zhenkuaishi	真会是	4422	会:hui->kuai del-wrong
zhuguangwankuai	烛光晚会	4422	会:hui->kuai del-wrong
zikuaizai	自会在	4422	会:hui->kuai del-wrong
ziyoushuai	自有率	4422	率:lv->shuai del-wrong
beidaiyiyuan	北大医院	4277	大:da->dai del-wrong
bijiangkuai	必将会	4277	会:hui->kuai del-wrong
changxianjibing	常见疾病	4277	见:jian->xian del-wrong
duomozhu	多万株	4277	万:wan->mo del-wrong
xingmolilu	行万里路	4277	万:wan->mo del-wrong
huonuer	和努尔	4277	和:he->huo del-wrong
jinmoming	近万名	4277	万:wan->mo del-wrong
moduorenci	万多人次	4277	万:wan->mo del-wrong
moyutiao	万余条	4277	万:wan->mo del-wrong
xingqingdaibian	性情大变	4277	大:da->dai del-wrong
yumorenci	余万人次	4277	万:wan->mo del-wrong
bamosanqian	八万三千	4193	万:wan->mo del-wrong
bamoyu	八万余	4193	万:wan->mo del-wrong
bashibamo	八十八万	4193	万:wan->mo del-wrong
bashisanmo	八十三万	4193	万:wan->mo del-wrong
beibu	臂部	4193	臂:bi->bei del-wrong
bianshuai	扁率	4193	率:lv->shuai del-wrong
chashuai	差率	4193	率:lv->shuai del-wrong
zhuanzan	传赞	4193	传:chuan->zhuan del-wrong
cihuashuai	磁化率	4193	率:lv->shuai del-wrong
daifantian	大梵天	4193	大:da->dai del-wrong
daiyanhe	大堰河	4193	大:da->dai del-wrong
daiyawanhedianzhan	大亚湾核电站	4193	大:da->dai del-wrong
duosetejun	多塞特郡	4193	塞:sai->se del-wrong
ermoyu	二万余	4193	万:wan->mo del-wrong
gonggushuai	巩固率	4193	率:lv->shuai del-wrong
haisheng	咳声	4193	咳:ke->hai del-wrong
huanshoushuai	换手率	4193	率:lv->shuai del-wrong
juejiasudu	角加速度	4193	角:jiao->jue del-wrong
lianhekuaibei	联合会杯	4193	会:hui->kuai del-wrong
luosesi	罗塞斯	4193	塞:sai->se del-wrong
mofuge	万佛阁	4193	万:wan->mo del-wrong
moyuzhu	万余株	4193	万:wan->mo del-wrong
mozhouqu	万州区	4193	万:wan->mo del-wrong
naxiqiemo	纳希切万	4193	万:wan->mo del-wrong
nianzengshuai	年增率	4193	率:lv->shuai del-wrong
pingjunmashuai	平均码率	4193	率:lv->shuai del-wrong
pinkunshuai	贫困率	4193	率:lv->shuai del-wrong
ruyuanshuai	入园率	4193	率:lv->shuai del-wrong
segelei	塞格雷	4193	塞:sai->se del-wrong
seweisi	塞维斯	4193	塞:sai->se del-wrong
tuiweikuai	推委会	4193	会:hui->kuai del-wrong
yesete	耶塞特	4193	塞:sai->se del-wrong
zangman	葬埋	4193	埋:mai->man del-wrong
zhuanzhongqiu	传中球	4172	传:chuan->zhuan del-wrong
daijingmai	大静脉	4172	大:da->dai del-wrong
kangsepuxiweng	康塞普西翁	4172	塞:sai->se del-wrong
lianweikuai	联委会	4172	会:hui->kuai del-wrong
seerweiyagongheguo	塞尔维亚共和国	4172	塞:sai->se del-wrong
tiexianshuai	贴现率	4172	率:lv->shuai del-wrong
bamoyuan	八万元	4131	万:wan->mo del-wrong
baohuangkuai	保皇会	4131	会:hui->kuai del-wrong
pianyao	便药	4131	便:bian->pian del-wrong
dairang	大嚷	4131	大:da->dai del-wrong
daishizhen	大石镇	4131	大:da->dai del-wrong
daiyu	大峪	4131	大:da->dai del-wrong
daiyuhao	大于号	4131	大:da->dai del-wrong
duomoliang	多万两	4131	万:wan->mo del-wrong
gaoerfuqiukuai	高尔夫球会	4131	会:hui->kuai del-wrong
hexian	鹤见	4131	见:jian->xian del-wrong
jiela	解落	4131	落:luo->la del-wrong
laguo	落果	4131	落:luo->la del-wrong
shuaituzhibin	率土之滨	4131	率:lv->shuai del-wrong
maocukuai	贸促会	4131	会:hui->kuai del-wrong
minhuoxian	民和县	4131	和:he->huo del-wrong
mobi	万笔	4131	万:wan->mo del-wrong
rengjiukuai	仍旧会	4131	会:hui->kuai del-wrong
sepulusiren	塞浦路斯人	4131	塞:sai->se del-wrong
yingxin	英寻	4131	寻:xun->xin del-wrong
yuyue	育乐	4131	乐:le->yue del-wrong
zhouzhuanshuai	周转率	4131	率:lv->shuai del-wrong
zuoshangbei	左上臂	4131	臂:bi->bei del-wrong
boteshuai	波特率	3861	率:lv->shuai del-wrong
shengdaiwangluo	盛大网络	3861	大:da->dai del-wrong
chuidayue	吹打乐	3861	乐:le->yue del-wrong
xurou	畜肉	3861	畜:chu->xu del-wrong
daicifawang	大慈法王	3861	大:da->dai del-wrong
daidukouqu	大渡口区	3861	大:da->dai del-wrong
daifudujiangdi	大幅度降低	3861	大:da->dai del-wrong
daimeinv	大美女	3861	大:da->dai del-wrong
daipengjin	大鹏金	3861	大:da->dai del-wrong
daipingzhengfang	大平正芳	3861	大:da->dai del-wrong
daishibei	大石碑	3861	大:da->dai del-wrong
daiyuling	大庾岭	3861	大:da->dai del-wrong
futejijinkuai	福特基金会	3861	会:hui->kuai del-wrong
ganling	乾陵	3861	乾:qian->gan del-wrong
hanshuishuai	含水率	3861	率:lv->shuai del-wrong
huobogen	和勃艮	3861	和:he->huo del-wrong
juezhuiti	角锥体	3861	角:jiao->jue del-wrong
meiguohuaxuekuai	美国化学会	3861	会:hui->kuai del-wrong
moxiuqu	万秀区	3861	万:wan->mo del-wrong
qiaojue	翘角	3861	角:jiao->jue del-wrong
qixian	歧见	3861	见:jian->xian del-wrong
qingshangyue	清商乐	3861	乐:le->yue del-wrong
renhuoqu	仁和区	3861	和:he->huo del-wrong
sepulusigongheguo	塞浦路斯共和国	3861	塞:sai->se del-wrong
sesihei	塞思黑	3861	塞:sai->se del-wrong
sewasituoboer	塞瓦斯托波尔	3861	塞:sai->se del-wrong
sanshejue	散射角	3861	角:jiao->jue del-wrong
sasekesi	萨塞克斯	3861	塞:sai->se del-wrong
shouroushuai	瘦肉率	3861	率:lv->shuai del-wrong
shouyunshuai	受孕率	3861	率:lv->shuai del-wrong
sishiyumo	四十余万	3861	万:wan->mo del-wrong
sunshishuai	损失率	3861	率:lv->shuai del-wrong
wangdainu	王大怒	3861	大:da->dai del-wrong
wangluokuopeiqi	网络适配器	3861	适:shi->kuo del-wrong
yibaimomeiyuan	一百万美元	3861	万:wan->mo del-wrong
yimohu	一万户	3861	万:wan->mo del-wrong
yumoliang	余万两	3861	万:wan->mo del-wrong
yumomu	余万亩	3861	万:wan->mo del-wrong
zhengweikuai	政委会	3861	会:hui->kuai del-wrong
zhengwukuai	政务会	3861	会:hui->kuai del-wrong
zhongguoshuxuekuai	中国数学会	3861	会:hui->kuai del-wrong
daikuanshuai	贷款率	3831	率:lv->shuai del-wrong
daiwukouqu	大武口区	3831	大:da->dai del-wrong
duomofen	多万份	3831	万:wan->mo del-wrong
mohesong	万壑松	3831	万:wan->mo del-wrong
moyidun	万亿吨	3831	万:wan->mo del-wrong
wumopi	五万匹	3831	万:wan->mo del-wrong
nianmo	廿万	3727	万:wan->mo del-wrong
selinge	塞林格	3727	塞:sai->se del-wrong
baoyouchengxian	抱有成见	3686	见:jian->xian del-wrong
pianxiebao	便携包	3686	便:bian->pian del-wrong
pianyi	便益	3686	便:bian->pian del-wrong
caiweikuai	裁委会	3686	会:hui->kuai del-wrong
daiduixia	大对虾	3686	大:da->dai del-wrong
daifencun	大芬村	3686	大:da->dai del-wrong
daijingjiu	大京九	3686	大:da->dai del-wrong
daijingtang	大经堂	3686	大:da->dai del-wrong
daipu	大谱	3686	大:da->dai del-wrong
daiqiaobugong	大巧不工	3686	大:da->dai del-wrong
daiwenhe	大汶河	3686	大:da->dai del-wrong
daizuiniao	大嘴鸟	3686	大:da->dai del-wrong
dizhuan	递传	3686	传:chuan->zhuan del-wrong
fengrenpianjiang	逢人便讲	3686	便:bian->pian del-wrong
gongzhankuai	工展会	3686	会:hui->kuai del-wrong
guajue	挂角	3686	角:jiao->jue del-wrong
kenkuai	肯会	3686	会:hui->kuai del-wrong
laxiang	落乡	3686	落:luo->la del-wrong
yuechangshi	乐昌市	3686	乐:le->yue del-wrong
yuejing	乐境	3686	乐:le->yue del-wrong
yuezhixian	乐至县	3686	乐:le->yue del-wrong
liangmojin	两万斤	3686	万:wan->mo del-wrong
maca	抹擦	3686	抹:mo->ma del-wrong
mahuogou	马和狗	3686	和:he->huo del-wrong
mochu	万处	3686	万:wan->mo del-wrong
moduoce	万多册	3686	万:wan->mo del-wrong
moduoliang	万多辆	3686	万:wan->mo del-wrong
mozhan	万盏	3686	万:wan->mo del-wrong
pocheng	剖成	3686	剖:pou->po del-wrong
qianduomodun	千多万吨	3686	万:wan->mo del-wrong
sanmoli	三万里	3686	万:wan->mo del-wrong
shangmojian	上万件	3686	万:wan->mo del-wrong
shaodaizhen	邵大箴	3686	大:da->dai del-wrong
zheguangshuai	折光率	3686	率:lv->shuai del-wrong
shidailei	十大类	3686	大:da->dai del-wrong
simobaqiansui	四万八千岁	3686	万:wan->mo del-wrong
suone	锁呐	3686	呐:na->ne del-wrong
xingui	寻轨	3686	寻:xun->xin del-wrong
xinqiuzhishi	寻求知识	3686	寻:xun->xin del-wrong
yizhuan	译传	3686	传:chuan->zhuan del-wrong
yijue	壹角	3686	角:jiao->jue del-wrong
yimofa	一万发	3686	万:wan->mo del-wrong
beiban	臂板	3468	臂:bi->bei del-wrong
buerseweike	布尔塞维克	3468	塞:sai->se del-wrong
canyushuai	参与率	3468	率:lv->shuai del-wrong
cejueyi	测角仪	3468	角:jiao->jue del-wrong
chuoxueshuai	辍学率	3468	率:lv->shuai del-wrong
xuqun	畜群	3468	畜:chu->xu del-wrong
daibao	大鸨	3468	大:da->dai del-wrong
daigao	大诰	3468	大:da->dai del-wrong
daijinguo	大金国	3468	大:da->dai del-wrong
daikailvdeng	大开绿灯	3468	大:da->dai del-wrong
daileng	大冷	3468	大:da->dai del-wrong
daisinong	大司农	3468	大:da->dai del-wrong
daiyongshi	大庸市	3468	大:da->dai del-wrong
daizeshan	大泽山	3468	大:da->dai del-wrong
daizhuangyuan	大庄园	3468	大:da->dai del-wrong
dizengshuai	递增率	3468	率:lv->shuai del-wrong
duomojian	多万件	3468	万:wan->mo del-wrong
ershiyimo	二十一万	3468	万:wan->mo del-wrong
feiyongshuai	费用率	3468	率:lv->shuai del-wrong
gudingmashuai	固定码率	3468	率:lv->shuai del-wrong
heenjue	合恩角	3468	角:jiao->jue del-wrong
huojijufang	和剂局方	3468	和:he->huo del-wrong
huseer	胡塞尔	3468	塞:sai->se del-wrong
jiangxikuai	讲习会	3468	会:hui->kuai del-wrong
juedanbai	角蛋白	3468	角:jiao->jue del-wrong
jiushiwumo	九十五万	3468	万:wan->mo del-wrong
kangyuexian	康乐县	3468	乐:le->yue del-wrong
lazang	落葬	3468	落:luo->la del-wrong
leruangu	肋软骨	3468	肋:le->lei REVERSED del-prim
yuepingshi	乐平市	3468	乐:le->yue del-wrong
linguankuai	临管会	3468	会:hui->kuai del-wrong
liumoliang	六万两	3468	万:wan->mo del-wrong
liumoyu	六万余	3468	万:wan->mo del-wrong
moningxian	万宁县	3468	万:wan->mo del-wrong
moyupingfanggongli	万余平方公里	3468	万:wan->mo del-wrong
puyuesi	普乐寺	3468	乐:le->yue del-wrong
qianyishuai	迁移率	3468	率:lv->shuai del-wrong
qimoyu	七万余	3468	万:wan->mo del-wrong
qingchushuai	清除率	3468	率:lv->shuai del-wrong
semeier	塞梅尔	3468	塞:sai->se del-wrong
senasheng	塞纳省	3468	塞:sai->se del-wrong
sanmoming	三万名	3468	万:wan->mo del-wrong
shangwangshuai	伤亡率	3468	率:lv->shuai del-wrong
shengmingdaizhen	声名大振	3468	大:da->dai del-wrong
shierjue	十二角	3468	角:jiao->jue del-wrong
shimochen	石万嗔	3468	万:wan->mo del-wrong
suoxianzhe	所见者	3468	见:jian->xian del-wrong
weiseer	维塞尔	3468	塞:sai->se del-wrong
wumoerqian	五万二千	3468	万:wan->mo del-wrong
wumoming	五万名	3468	万:wan->mo del-wrong
xiexian	邪见	3468	见:jian->xian del-wrong
xinanjunzhengweiyuankuai	西南军政委员会	3468	会:hui->kuai del-wrong
xuanbeiliang	悬臂梁	3468	臂:bi->bei del-wrong
yatelandaiaoyunhui	亚特兰大奥运会	3468	大:da->dai del-wrong
yimoduonian	一万多年	3468	万:wan->mo del-wrong
yinjiankuai	银监会	3468	会:hui->kuai del-wrong
yishisanmo	一十三万	3468	万:wan->mo del-wrong
yiweikuai	艺委会	3468	会:hui->kuai del-wrong
yuanxinjue	圆心角	3468	角:jiao->jue del-wrong
zhanbase	占巴塞	3468	塞:sai->se del-wrong
zhongchangkuai	中常会	3468	会:hui->kuai del-wrong
zhonggongerdai	中共二大	3468	大:da->dai del-wrong
zhonggongshiwudai	中共十五大	3468	大:da->dai del-wrong
zhonggongyidai	中共一大	3468	大:da->dai del-wrong
zhongguojianzhuxuekuai	中国建筑学会	3468	会:hui->kuai del-wrong
zhuanhua	传化	3239	传:chuan->zhuan del-wrong
zhuanshen	传审	3239	传:chuan->zhuan del-wrong
cidaoxianhong	刺刀见红	3239	见:jian->xian del-wrong
daihanhangkonggongsi	大韩航空公司	3239	大:da->dai del-wrong
daijianshan	大剑山	3239	大:da->dai del-wrong
dubeidao	独臂刀	3239	臂:bi->bei del-wrong
duomomeiyuan	多万美元	3239	万:wan->mo del-wrong
fengchuicaodixianniuyang	风吹草低见牛羊	3239	见:jian->xian del-wrong
fujiukuai	妇救会	3239	会:hui->kuai del-wrong
hejiahuanyue	合家欢乐	3239	乐:le->yue del-wrong
huoweijianpi	和胃健脾	3239	和:he->huo del-wrong
huabeidaipingyuan	华北大平原	3239	大:da->dai del-wrong
kuaiyang	会阳	3239	会:hui->kuai del-wrong
huqihula	忽起忽落	3239	落:luo->la del-wrong
jizhankuai	技展会	3239	会:hui->kuai del-wrong
kaima	揩抹	3239	抹:mo->ma del-wrong
kuoshengqu	适生区	3239	适:shi->kuo del-wrong
yuelingxian	乐陵县	3239	乐:le->yue del-wrong
liangmoduokuai	两万多块	3239	万:wan->mo del-wrong
liumoyuan	六万元	3239	万:wan->mo del-wrong
moyuli	万余例	3239	万:wan->mo del-wrong
moyupi	万余匹	3239	万:wan->mo del-wrong
nujiangdaixiagu	怒江大峡谷	3239	大:da->dai del-wrong
seerni	塞尔尼	3239	塞:sai->se del-wrong
sanmoduoyuan	三万多元	3239	万:wan->mo del-wrong
tanxinchu	探寻出	3239	寻:xun->xin del-wrong
xingou	寻购	3239	寻:xun->xin del-wrong
xinyoutan	寻幽探	3239	寻:xun->xin del-wrong
xuhuorong	须和戎	3239	和:he->huo del-wrong
yiliangmoyuan	一两万元	3239	万:wan->mo del-wrong
yimoduoyuan	一万多元	3239	万:wan->mo del-wrong
zhixiaoshuai	知晓率	3239	率:lv->shuai del-wrong
zhongguofupinjijinkuai	中国扶贫基金会	3239	会:hui->kuai del-wrong
baiseshi	白塞氏	3135	塞:sai->se del-wrong
daocishuai	导磁率	3135	率:lv->shuai del-wrong
delaise	德莱塞	3135	塞:sai->se del-wrong
kuoxiao	适销	3135	适:shi->kuo del-wrong
liushiermo	六十二万	3135	万:wan->mo del-wrong
liushijiumo	六十九万	3135	万:wan->mo del-wrong
luoseer	罗塞尔	3135	塞:sai->se del-wrong
mohuqianjia	万户千家	3135	万:wan->mo del-wrong
seerta	塞尔塔	3135	塞:sai->se del-wrong
shengsebasidian	圣塞巴斯蒂安	3135	塞:sai->se del-wrong
wubenmoli	无本万利	3135	万:wan->mo del-wrong
zhenhaiji	镇咳剂	3135	咳:ke->hai del-wrong
amakuai	阿玛会	3094	会:hui->kuai del-wrong
ansexian	安塞县	3094	塞:sai->se del-wrong
bamokuai	八万块	3094	万:wan->mo del-wrong
banwukuai	班务会	3094	会:hui->kuai del-wrong
beidaigang	北大港	3094	大:da->dai del-wrong
pianbi	便辟	3094	便:bian->pian del-wrong
pianpi	便辟	3094	便:bian->pian del-wrong
bosedong	波塞东	3094	塞:sai->se del-wrong
bujigeshuai	不及格率	3094	率:lv->shuai del-wrong
bularenhou	不落人后	3094	落:luo->la del-wrong
busejin	布塞进	3094	塞:sai->se del-wrong
zhuanyibo	传衣钵	3094	传:chuan->zhuan del-wrong
chujingshuai	出警率	3094	率:lv->shuai del-wrong
daiboer	大博尔	3094	大:da->dai del-wrong
daichangxian	大厂县	3094	大:da->dai del-wrong
daichi	大齿	3094	大:da->dai del-wrong
daidianzi	大甸子	3094	大:da->dai del-wrong
daiheyikou	大喝一口	3094	大:da->dai del-wrong
daijianshi	大剑师	3094	大:da->dai del-wrong
daijinxin	大锦心	3094	大:da->dai del-wrong
daijuyi	大聚义	3094	大:da->dai del-wrong
dailiangzhen	大良镇	3094	大:da->dai del-wrong
dailianqin	大联勤	3094	大:da->dai del-wrong
daimeifu	大妹夫	3094	大:da->dai del-wrong
dainangou	大南沟	3094	大:da->dai del-wrong
daipingli	大坪里	3094	大:da->dai del-wrong
dairuan	大阮	3094	大:da->dai del-wrong
daishangnaojin	大伤脑筋	3094	大:da->dai del-wrong
daishangsuo	大商所	3094	大:da->dai del-wrong
daishanmao	大山猫	3094	大:da->dai del-wrong
daisonglin	大松林	3094	大:da->dai del-wrong
daiwuli	大屋里	3094	大:da->dai del-wrong
daiyanguo	大燕国	3094	大:da->dai del-wrong
daiyanmao	大沿帽	3094	大:da->dai del-wrong
daiyanzei	大眼贼	3094	大:da->dai del-wrong
daiyanzhen	大研镇	3094	大:da->dai del-wrong
daiyecha	大叶茶	3094	大:da->dai del-wrong
daizhuang	大桩	3094	大:da->dai del-wrong
dajishuai	打击率	3094	率:lv->shuai del-wrong
daoweishuai	到位率	3094	率:lv->shuai del-wrong
dimandeng	地埋灯	3094	埋:mai->man del-wrong
diyima	第一抹	3094	抹:mo->ma del-wrong
duomoshou	多万首	3094	万:wan->mo del-wrong
duomotiao	多万条	3094	万:wan->mo del-wrong
ermoge	二万个	3094	万:wan->mo del-wrong
ermokuai	二万块	3094	万:wan->mo del-wrong
fenbianshuai	分辩率	3094	率:lv->shuai del-wrong
fuhuashuai	孵化率	3094	率:lv->shuai del-wrong
gankundai	乾坤袋	3094	乾:qian->gan del-wrong
geyongkuai	歌咏会	3094	会:hui->kuai del-wrong
guaer	聒耳	3094	聒:gua->guo REVERSED del-prim
guzhiyixian	固执已见	3094	见:jian->xian del-wrong
haosunshuai	耗损率	3094	率:lv->shuai del-wrong
haqiakuai	哈洽会	3094	会:hui->kuai del-wrong
hayidai	哈医大	3094	大:da->dai del-wrong
huohaojun	和蒿俊	3094	和:he->huo del-wrong
huotana	和塔娜	3094	和:he->huo del-wrong
huotuer	和徒儿	3094	和:he->huo del-wrong
huoxiaojian	和小建	3094	和:he->huo del-wrong
huoyutan	和玉檀	3094	和:he->huo del-wrong
kuaigao	会稿	3094	会:hui->kuai del-wrong
huishuokuaixie	会说会写	3094	会:hui->kuai del-wrong
kuaishuohuixie	会说会写	3094	会:hui->kuai del-wrong
kuaishuokuaixie	会说会写	3094	会:hui->kuai del-wrong
huojiangshuai	获奖率	3094	率:lv->shuai del-wrong
huoxingse	火星塞	3094	塞:sai->se del-wrong
jiayueshui	佳乐水	3094	乐:le->yue del-wrong
jianfeiyue	减肥乐	3094	乐:le->yue del-wrong
xianfengshiduo	见风驶舵	3094	见:jian->xian del-wrong
jiangxianghuo	将相和	3094	和:he->huo del-wrong
xianzhibuqu	见之不取	3094	见:jian->xian del-wrong
jiaoliutikuai	交流体会	3094	会:hui->kuai del-wrong
juemeizhen	角美镇	3094	角:jiao->jue del-wrong
juetao	角套	3094	角:jiao->jue del-wrong
jiaoweikuai	教委会	3094	会:hui->kuai del-wrong
jiarukuai	假如会	3094	会:hui->kuai del-wrong
jiaseer	夹塞儿	3094	塞:sai->se del-wrong
jiashekuai	假设会	3094	会:hui->kuai del-wrong
jiegan	桔柑	3094	桔:ju->jie del-wrong
jiewei	桔味	3094	桔:ju->jie del-wrong
jiezijiang	桔子酱	3094	桔:ju->jie del-wrong
jima	几抹	3094	抹:mo->ma del-wrong
jimozhong	几万种	3094	万:wan->mo del-wrong
jiqianjimotiao	几千几万条	3094	万:wan->mo del-wrong
kaipo	开剖	3094	剖:pou->po del-wrong
lafawang	落法网	3094	落:luo->la del-wrong
