# code	word	v1_freq	reason
feigeliudan	飞阁流丹	3094	典故成语(滕王阁序),code 正确
feishizhixin	匪石之心	3094	典故成语(诗经),code 正确
feishuertan	废书而叹	3094	典故成语(史记),code 正确
feitongerxi	非同儿戏	3094	固定成语,code 正确
feitoudamian	肥头大面	3094	成语变体词条(肥头大耳),code 正确
feixiongrumeng	飞熊入梦	3094	典故成语,code 正确
fenfengpiliu	分风劈流	3094	固定成语,code 正确
fenghuanwubin	风鬟雾鬓	3094	固定成语,code 正确
fengqingyuelang	风清月朗	3094	固定成语,code 正确
fengxuandianche	风旋电掣	3094	成语变体词条(风驰电掣),code 正确
fenmianzhuchun	粉面朱唇	3094	固定成语,code 正确
fenxiangdingli	焚香顶礼	3094	固定成语,code 正确
foxingchanxin	佛性禅心	3094	固定成语,code 正确
foxinshekou	佛心蛇口	3094	成语词典词条,code 正确
fuguachenli	浮瓜沉李	3094	标准成语
fuhuxianglong	伏虎降龙	3094	降龙伏虎变体,读音正确
fushouzhiyan	肤受之言	3094	肤受之言成语
fuxinziwen	抚心自问	3094	标准成语
fuzizidao	夫子自道	3094	标准成语
gandantudi	肝胆涂地	3094	肝脑涂地变体
gankaijiang	感慨激昂	3094	慷慨激昂变体
gaoliangnianshao	膏粱年少	3094	膏粱子弟类成语
gejiucongxin	革旧从新	3094	革故鼎新变体
geshanshengchang	各擅胜场	3094	标准成语
geshizhigan	隔世之感	3094	固定成语
gongchengxingman	功成行满	3094	功行圆满类成语
gongsuishentui	功遂身退	3094	道德经固定成语
gongwanluche	共挽鹿车	3094	标准成语
gongyingbeishe	弓影杯蛇	3094	杯弓蛇影变体
gongyingfubei	弓影浮杯	3094	杯弓蛇影变体
gongzhedaojin	弓折刀尽	3094	标准成语
gougouyingying	狗苟蝇营	3094	蝇营狗苟变体
gouxindoujiao	钩心斗角	3094	标准成语
guadiemianmian	瓜瓞绵绵	3094	标准成语
guaduqianchang	挂肚牵肠	3094	牵肠挂肚变体
guaguanguiqu	挂冠归去	3094	挂冠而去变体
guamuxiangjian	刮目相见	3094	刮目相待变体
guangkaimenlu	广开门路	3094	广开言路变体
guanninggexi	管宁割席	3094	标准成语
guanshantiaodi	关山迢递	3094	固定成语
guantongronghui	贯通融会	3094	融会贯通变体
guanwangzhilai	观往知来	3094	标准成语
guanxiusuchen	贯朽粟陈	3094	贯朽粟红类成语
guawenshaojian	寡闻少见	3094	少见寡闻变体
gubiaoaoshi	孤标傲世	3094	标准成语
guchunnongshe	鼓唇弄舌	3094	标准成语
guimafangniu	归马放牛	3094	放牛归马变体
guirenshanwang	贵人善忘	3094	贵人善忘成语
guohezuzi	过河卒子	3094	固定熟语成语
guoshudiluo	果熟蒂落	3094	瓜熟蒂落变体
gutengroufei	骨腾肉飞	3094	标准成语
guzuoxuanxu	故作玄虚	3094	故弄玄虚变体
haibuyangbo	海不扬波	3094	标准成语
haiwaiqitan	海外奇谈	3094	标准成语
haiwutianchou	海屋添筹	3094	标准成语
hanranrumeng	酣然入梦	3094	固定成语
hanshupifu	撼树蚍蜉	3094	蚍蜉撼树变体
hanshuyijie	寒暑易节	3094	愚公移山成语
haohaoshangshang	浩浩汤汤	3094	标准成语
haolisihu	毫厘丝忽	3094	标准成语
hedantongxin	合胆同心	3094	同心合胆变体
henggeyuema	横戈跃马	3094	跃马横戈变体
hengshuofushi	横槊赋诗	3094	标准成语
hepuhuanzhu	合浦还珠	3094	合浦珠还变体
heyiershui	和衣而睡	3094	和衣而卧变体,读音正确
heyutianyan	河鱼天雁	3094	固定成语
hongnixuezhao	鸿泥雪爪	3094	雪泥鸿爪变体
hongtudazhan	鸿图大展	3094	大展宏图变体,读音正确
hongzhuangsuguo	红装素裹	3094	沁园春雪成语
huafuweiqi	化腐为奇	3094	化腐成奇变体
huaijinwoyu	怀瑾握瑜	3094	标准成语
huangquexianhuan	黄雀衔环	3094	标准成语
huangtanglashui	黄汤辣水	3094	标准成语
huatouhuanao	滑头滑脑	3094	固定成语
huayanhuayu	话言话语	3094	标准成语
huayishiqing	画意诗情	3094	诗情画意变体
huazhaoyueye	花朝月夜	3094	标准成语
huichuanzhuanduo	回船转舵	3094	见风转舵类成语
huitoutumian	灰头土面	3094	灰头土脸变体
huixinlanzhi	蕙心兰质	3094	兰质蕙心变体
huiyinghuisheng	绘影绘声	3094	绘声绘影变体
huizhimoji	悔之莫及	3094	悔之无及变体
huminghumie	忽明忽灭	3094	固定成语
hunfeiposang	魂飞魄丧	3094	魂飞魄散变体
hunzuoyitan	混作一谈	3094	混为一谈变体
huofuwumen	祸福无门	3094	标准成语
huojungongche	获隽公车	3094	标准成语
huoranguantong	豁然贯通	3094	标准成语
huoshangnongbing	火上弄冰	3094	火上弄冰凌成语
huqiugaoxiu	狐裘羔袖	3094	标准成语
jianbuxufa	箭不虚发	3094	标准成语,全拼正确
jiandesiqi	见德思齐	3094	成语(见贤思齐同源),全拼正确
jiandieqingshen	鹣鲽情深	3094	标准成语,全拼正确
jianfengshiduo	见风驶舵	3094	成语(见风使舵异形),全拼正确
jiangmenhuzi	将门虎子	3094	典故成语,全拼正确
jianjialiren	坚甲利刃	3094	标准成语,全拼正确
jianjilvji	剑及履及	3094	典故成语,全拼正确
jianjisensen	剑戟森森	3094	成语,全拼正确
jiankuxingbei	见哭兴悲	3094	成语,全拼正确
jianxiancengchu	间见层出	3094	成语,全拼正确
jianxiaodafang	见笑大方	3094	典故成语,全拼正确
jianzhijianren	见智见仁	3094	成语(见仁见智异序),全拼正确
jianzuiboshe	尖嘴薄舌	3094	成语,全拼正确
jiaoechuichuang	嚼腭搥床	3094	成语,全拼正确
jiaohufenmen	角户分门	3094	成语,全拼正确
jiaokouzanyu	交口赞誉	3094	成语,全拼正确
jiaolijiechu	角立杰出	3094	成语,全拼正确
jiaopinenrou	娇皮嫩肉	3094	成语,全拼正确
jiaorouzaozuo	挢揉造作	3094	成语,全拼正确
jiaoruoyoulong	矫若游龙	3094	成语,全拼正确
jiaqiangdaigun	夹枪带棍	3094	成语,全拼正确
jiayanshanzhuang	嘉言善状	3094	成语,全拼正确
jiejifenggong	洁己奉公	3094	成语,全拼正确
jielingxiling	解铃系铃	3094	典故成语,全拼正确
jiequaoya	诘屈謷牙	3094	成语(诘屈聱牙异形),全拼正确
jietiezhanding	截铁斩钉	3094	成语(斩钉截铁异序),全拼正确
jinbentuimo	进本退末	3094	成语,全拼正确
jindexiuye	进德修业	3094	典故成语,全拼正确
jinduojinshao	尽多尽少	3094	成语,全拼正确
jingcaifengyi	惊才风逸	3094	成语,全拼正确
jingchaibuqun	荆钗布裙	3094	典故成语,全拼正确
jinghuangwucuo	惊慌无措	3094	成语,全拼正确
jingjingzhanzhan	兢兢战战	3094	成语(战战兢兢异序),全拼正确
jingjinyongmeng	精进勇猛	3094	成语,全拼正确
jingshizhicai	经世之才	3094	成语,全拼正确
jingxiaoshenwei	敬小慎微	3094	成语,全拼正确
jingxingzhisui	径行直遂	3094	成语,全拼正确
jinjiushouliao	矜纠收缭	3094	成语,全拼正确
jinkouyuya	金口玉牙	3094	成语,全拼正确
jinkouyuyin	金口玉音	3094	成语,全拼正确
jinmeijinshan	尽美尽善	3094	成语(尽善尽美异序),全拼正确
jinshebikou	金舌弊口	3094	成语,全拼正确
jintaijiyan	尽态极妍	3094	成语,全拼正确
jintuiweigu	进退唯谷	3094	成语(进退维谷异形),全拼正确
jinxinxiuchang	锦心绣肠	3094	成语,全拼正确
jinxiushanhe	锦绣山河	3094	成语,全拼正确
jiquanjiexian	鸡犬皆仙	3094	典故成语(一人得道鸡犬升天同源),全拼正确
jishanzhijie	箕山之节	3094	典故成语,全拼正确
jishizhicai	济世之才	3094	成语,全拼正确
jiulvdenghong	酒绿灯红	3094	成语(灯红酒绿异序),全拼正确
jiuqixuntian	酒气熏天	3094	成语,全拼正确
jiurouxiongdi	酒肉兄弟	3094	成语,全拼正确
jiutoushenmu	臼头深目	3094	成语,全拼正确
jiyanchuanshu	寄雁传书	3094	典故成语,全拼正确
jiyiqigao	几易其稿	3094	成语,全拼正确
jizouxiande	疾走先得	3094	成语(疾足先得异形),全拼正确
juelufengsheng	绝路逢生	3094	成语(绝处逢生异形),全拼正确
juerenjueshi	觉人觉世	3094	成语,全拼正确
juerenqiyi	绝仁弃义	3094	典故成语(老子),全拼正确
julangjinhu	拒狼进虎	3094	成语(前门拒狼后门进虎同源),全拼正确
julaoheku	菊老荷枯	3094	成语,全拼正确
kangxinxigu	抗心希古	3094	成语,全拼正确
kanjingshengqing	看景生情	3094	成语(触景生情同类定型),全拼正确
ketouxianzu	科头跣足	3094	成语,全拼正确
kouerzhixue	口耳之学	3094	典故成语,全拼正确
koujizhongliu	扣楫中流	3094	典故成语(中流击楫变体),code 正确
koukuaixinzhi	口快心直	3094	标准成语(心直口快变体)
kouruxuanhe	口如悬河	3094	标准成语(口若悬河变体)
kuipinzhiliang	馈贫之粮	3094	典故成语
kujintianlai	苦尽甜来	3094	标准成语(苦尽甘来变体)
kulebujun	苦乐不均	3094	标准成语
kunerbuxue	困而不学	3094	典故成语(论语)
kunzhimianxing	困知勉行	3094	典故成语(中庸)
kushufengchun	枯树逢春	3094	标准成语
kutiankudi	哭天哭地	3094	固定四字熟语,code 正确
laiqingquyi	来情去意	3094	标准成语
lanxinhuixing	兰心蕙性	3094	标准成语
laodiaochongtan	老调重谈	3094	标准成语(老调重弹变体)
laoxiuwuneng	老朽无能	3094	标准成语
lengshuijiaotou	冷水浇头	3094	标准成语
lengtoukenao	楞头磕脑	3094	成语(楞头楞脑变体)
lengtoulengnao	楞头楞脑	3094	标准成语
lianchengyiqi	连成一气	3094	标准成语
lianetaoguang	敛锷韬光	3094	典故成语
liangbuguchui	两部鼓吹	3094	典故成语
liangjianhekou	两肩荷口	3094	典故成语
liangjiaoshuchu	两脚书橱	3094	典故成语
liangliangsansan	两两三三	3094	标准成语
liangyeyanmu	两叶掩目	3094	成语(一叶障目类)
lianrenchengwei	连衽成帷	3094	典故成语
lianrilianye	连日连夜	3094	固定四字熟语
liaofacuiku	燎发摧枯	3094	典故成语
liaoqiaochunhan	料峭春寒	3094	标准成语
liaoyiziyu	聊以自娱	3094	标准成语
libeigongban	力倍功半	3094	标准成语(事倍功半类)
liehuopengyou	烈火烹油	3094	典故成语(红楼梦)
lieshangyichuang	裂裳衣疮	3094	典故成语
likuixinxu	理亏心虚	3094	标准成语
liminganshen	立命安身	3094	成语(安身立命变体)
linfengduiyue	临风对月	3094	标准成语
lingdingguku	伶仃孤苦	3094	标准成语
lingdingguku	零丁孤苦	3094	标准成语(异形写法,词典收录)
lingpangaozhi	另攀高枝	3094	标准成语
lingqibasui	零七八碎	3094	标准成语
lingyangguajiao	羚羊挂角	3094	典故成语
lingyanxiangdai	另眼相待	3094	标准成语
linjiyingbian	临机应变	3094	标准成语
linrushuangxue	凛如霜雪	3094	标准成语
linzhenmodao	临阵磨刀	3094	成语(临阵磨枪变体)
lisuobiran	理所必然	3094	标准成语
liuguangyishi	流光易逝	3094	标准成语
liuliboyue	流离播越	3094	典故成语
liumenqiaosuo	溜门撬锁	3094	标准成语
liushenbuan	六神不安	3094	标准成语
liushuitaohua	流水桃花	3094	成语(桃花流水变体)
liuxueqianli	流血千里	3094	典故成语
liuyanfeiyu	流言飞语	3094	标准成语
liuyaolianlian	柳腰莲脸	3094	标准成语
lizhengcizhi	理正词直	3094	标准成语
luduanrenxi	路断人稀	3094	标准成语
luluwuwen	碌碌无闻	3094	标准成语
luwangshuanglai	露往霜来	3094	典故成语
lvanhongxi	绿暗红稀	3094	标准成语
lvbinzhuyan	绿鬓朱颜	3094	标准成语
lvebiaocunxin	略表寸心	3094	标准成语
lverenzhimei	掠人之美	3094	标准成语
lvnianmayue	驴年马月	3094	标准成语
lvshuangjianbing	履霜坚冰	3094	典故成语(易经)
lvwubuzhou	虑无不周	3094	标准成语
maimazhaobing	买马招兵	3094	成语(招兵买马变体)
maiqiyuzi	卖妻鬻子	3094	典故成语
maisuiliangqi	麦穗两歧	3094	典故成语
mancanghuidao	慢藏诲盗	3094	典故成语(易经)
mangmangcangcang	莽莽苍苍	3094	标准成语
manrenermu	瞒人耳目	3094	标准成语
mantianjiaojia	漫天叫价	3094	标准成语
maogusongran	毛骨竦然	3094	成语(毛骨悚然词典异形)
meigaoyandi	眉高眼低	3094	标准成语
meijiezhihuo	眉睫之祸	3094	典故成语
meirimeiyue	没日没月	3094	固定四字熟语,code 正确
meishenmeiqian	没深没浅	3094	标准成语
meixinmeigan	没心没肝	3094	标准成语
menglimengdong	懵里懵懂	3094	标准成语
mengranwuzhi	懵然无知	3094	标准成语
mengzhongshuomeng	梦中说梦	3094	典故成语
mianmianxiangdu	面面相睹	3094	成语(面面相觑变体)
mianmianyuandao	面面圆到	3094	成语(面面俱到变体)
miansimengxiang	眠思梦想	3094	标准成语
miaorukuangshi	邈如旷世	3094	典故成语
miaowuyingzong	渺无影踪	3094	标准成语
miaoyujiefan	妙语解烦	3094	标准成语
mieyingzhuifeng	灭景追风	3094	典故成语
minghuozhizhang	明火执杖	3094	成语(明火执仗异形)
mingyuqiaomu	鸣于乔木	3094	典故成语(诗经)
miyanbobian	米盐博辩	3094	典故成语
mochiwuyuan	没齿无怨	3094	典故成语,code 正确(没=mo)
momalibing	秣马厉兵	3094	标准成语
moyashunxue	磨牙吮血	3094	典故成语(蜀道难)
mubuxieshi	目不邪视	3094	标准成语
muhanshenzui	目酣神醉	3094	标准成语
mumuxiangqu	目目相觑	3094	成语(面面相觑变体)
muwuguofa	目无国法	3094	标准成语
nangenanshe	难割难舍	3094	标准成语
nanhunnvpin	男婚女聘	3094	成语(男婚女嫁变体)
naonaohonghong	闹闹哄哄	3094	固定叠词熟语
neirouwaigang	内柔外刚	3094	标准成语
neiyuanwaifang	内圆外方	3094	标准成语
nengqunengshen	能曲能伸	3094	标准成语
nengyankuaishuo	能言快说	3094	成语(能言快语变体)
neyanminxing	讷言敏行	3094	典故成语(论语)
nianshenyuejiu	年深月久	3094	标准成语
nichangwohe	你唱我和	3094	标准成语
niumaburu	牛马不如	3094	标准成语
niuniezuotai	扭捏作态	3094	标准成语
nixinmiezhi	溺心灭质	3094	典故成语
niyujiuwen	溺于旧闻	3094	典故成语
nuanyibaoshi	暖衣饱食	3094	典故成语
nvelaoshouxin	虐老兽心	3094	典故成语
nvmaolangcai	女貌郎才	3094	标准成语
nvzhongzhangfu	女中丈夫	3094	标准成语
ouluwangji	鸥鹭忘机	3094	典故成语
panlingeyin	泮林革音	3094	典故成语
panlongzhipi	盘龙之癖	3094	典故成语
panruohonggou	判若鸿沟	3094	标准成语
pashanyueling	爬山越岭	3094	成语(翻山越岭类,词典收录)
pengxiaowanli	鹏霄万里	3094	典故成语
piancizhiju	片词只句	3094	标准成语
pinganwuyang	平安无恙	3094	标准成语
pingkongyizao	凭空臆造	3094	标准成语
pingtoulunjiao	评头论脚	3094	成语(评头论足变体)
pingtouzhenglian	平头正脸	3094	标准成语
pingxuyufeng	凭虚御风	3094	典故成语(苏轼)
pipabiebao	琵琶别抱	3094	典故成语
pitiangaidi	劈天盖地	3094	成语(铺天盖地变体,词典收录)
pixiangzhitan	皮相之谈	3094	标准成语
poguazhinian	破瓜之年	3094	典故成语
polangchengfeng	破浪乘风	3094	成语(乘风破浪变体)
qianchawancuo	千差万错	3094	标准成语
qianduanwanxu	千端万绪	3094	标准成语
qianeryijian	浅而易见	3094	成语(显而易见类,词典收录)
qianfengyisu	迁风移俗	3094	标准成语
qiangehouwu	前歌后舞	3094	典故成语
qiangziquzhu	强自取柱	3094	典故成语(荀子)
qianjiehouxiang	前街后巷	3094	标准成语
qianjinyike	千金一刻	3094	成语(一刻千金变体)
qianlitongfeng	千里同风	3094	典故成语
qianlongwuyong	潜龙勿用	3094	典故成语(易经)
qianshangaiguo	迁善改过	3094	标准成语
qiansiwanxiang	千思万想	3094	标准成语
qianxujingshen	谦虚敬慎	3094	标准成语
qianyuqiaomu	迁于乔木	3094	典故成语
qianyuwanyan	千语万言	3094	成语(千言万语变体)
qianzhanhougu	前瞻后顾	3094	标准成语
qianzhendichang	浅斟低唱	3094	典故成语
qianzhendizhuo	浅斟低酌	3094	典故成语
qiaojinjiyu	敲金击玉	3094	标准成语
qiaoshanzhenhu	敲山振虎	3094	标准成语
qiaoshouyiwang	翘首以望	3094	标准成语
qiaoyanruhuang	巧言如簧	3094	典故成语(诗经)
qifenghanyu	凄风寒雨	3094	标准成语
qifengxiuyu	栖风宿雨	3094	典故成语
qihuzhishi	骑虎之势	3094	典故成语
qijiuyingxin	弃旧迎新	3094	标准成语
qiliangdengguan	齐量等观	3094	标准成语
qilingbasan	七零八散	3094	成语(七零八落变体)
qimizheluan	旗靡辙乱	3094	典故成语(左传)
qinchidaifa	噙齿戴发	3094	典故成语
qingchangzhiduan	情长纸短	3094	标准成语
qingguolengzao	清锅冷灶	3094	标准成语
qingwenbingmao	情文并茂	3094	标准成语
qingyingxiuche	清莹秀澈	3094	典故成语
qingzuruibing	轻卒锐兵	3094	典故成语
qinsezhihao	琴瑟之好	3094	典故成语
qinshangchengqin	亲上成亲	3094	标准成语
qiongerhougong	穷而后工	3094	典故成语(欧阳修)
qiongjiwuliao	穷极无聊	3094	标准成语
qiongkouwuzhui	穷寇勿追	3094	典故成语(孙子)
qiqiaomaohuo	七窍冒火	3094	成语(七窍生烟变体)
qiranleixia	凄然泪下	3094	标准成语
qirenziqi	欺人自欺	3094	标准成语
qirubixi	弃如敝屣	3094	典故成语(孟子)
qishenhangu	凄神寒骨	3094	典故成语(柳宗元)
qiufengtuanshan	秋风团扇	3094	典故成语
qiuguoyugong	求过于供	3094	标准成语
qiuquanzhihui	求全之毁	3094	典故成语(孟子)
qiushanjianjuan	秋扇见捐	3094	典故成语
qiweiwuqiong	其味无穷	3094	标准成语
